ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Address,Delivery time,Food Type
45843,Chembur,Mumbai,Cafe Alvi,500,3.6,20,Govandi,52,Snacks
43634,Bopodi,Pune,Rosso Bianco,500,4.8,20,Aundh,57,Italian
41079,Sion,Mumbai,Chef Kitchen,500,3.8,20,Sion,59,Indian
32709,Bandra East,Mumbai,Garam Masala Rest-O-Bar,500,3.9,20,Bandra East,47,Chinese
24064,Bidhannagar,Kolkata,Rendezvous - Monotel,500,4.4,20,Near Wipro Gate 4,76,Italian
23210,Chetpet,Chennai,Cafe Adoniya,500,4.3,20,Spurtank Road,46,Snacks
22399,Nungambakkam,Chennai,Movenpick Ice Cream Boutique,500,4.5,20,Nungambakkam High Road,46,Desserts
15071,Wanowrie,Pune,The Fat And The Sexy Chef,500,3.9,20,Kedari Petrol Pump,78,American
441714,Bhagal,Surat,La Pino'Z Pizza,500,4.1,100,Athwa,46,Pizzas
239676,Kilpauk,Chennai,Swaad Punjab Ka,500,4.1,100,Kilpauk,46,Punjabi
93153,Adajan,Surat,99 Pancakes,500,4.5,100,Nr Star Bazar,45,Desserts
62239,Ramgopalpet,Hyderabad,China Express & Sizzling Joe,500,4,100,Sindhi Colony  Minister Road,61,Chinese
39109,Kilpauk,Chennai,Little North,500,4.3,100,Kilpauk,53,Chinese
16469,Mylapore,Chennai,Vrindavan,500,4.5,100,Mylapore,53,Chinese
444178,Indiranagar,Bangalore,Magnolia Bakery,500,4.6,100,Indiranagar,54,Desserts
433800,Lower Parel Area,Mumbai,1441 Pizzeria,500,3.9,100,Matunga Police Station,58,Italian
415789,Paldi & Ambawadi,Ahmedabad,The Lio' Pizza,500,4,100,Paldi & Ambawadi,32,Pizzas
399267,Himayath Nagar,Hyderabad,Swiss Castle,500,4.6,100,Himayath Nagar,28,Snacks
396742,Shantinagar,Bangalore,Behrouz Biryani,500,4.3,100,Residency Road,48,Biryani
394784,Shivaji Nagar,Pune,Theobroma,500,4.6,100,Shivaji Nagar,32,Desserts
394591,Salt Lake,Kolkata,The Asian Flare,500,4.4,100,Salt Lake,81,Chinese
383485,Tarnaka Nacharam & Malkajigiri,Hyderabad,Manu S Kitchen,500,4.1,100,Tarnaka Nacharam & Malkajigiri,68,Chinese
382861,Malleshwaram,Bangalore,Hotel Moonlight,500,4.1,100,Malleshwaram,53,Indian
378921,Marol Sakinaka,Mumbai,Orange Cakes And Bakers,500,4.1,100,Marol Sakinaka,48,Snacks
369202,Indiranagar,Bangalore,Rumi,500,4,100,Indiranagar,61,Indian
361692,T. Nagar,Chennai,Pulusu T Nagar,500,3.9,100,T Nagar,70,Andhra
359779,Bidhannagar,Kolkata,Plateonic,500,4.4,100,Salt Lake,72,Chinese
335168,Anna Nagar,Chennai,Orange Wok,500,4,100,Annanagar,70,Chinese
332553,Ballygunge,Kolkata,Blu Orchid,500,4.4,100,South Kolkata,75,Chinese
324201,Beleghata,Kolkata,Behrouz Biryani,500,4.2,100,Beliaghata,55,Biryani
322886,Pitam Pura,Delhi,The Biryani Experiment,500,4.3,100,Rohini,36,Biryani
316429,Koramangala,Bangalore,The Circle Dream,500,4.4,100,Koramangala,64,Pizzas
303850,Kurla West,Mumbai,Janata Tawa And Grill,500,4.2,100,Kurla,32,Indian
298655,Shivajinagar,Pune,Haka,500,4.5,100,Pyramid Mall,52,Chinese
276859,Wanowrie,Pune,Magic Mikes  Burger Therapy,500,4.4,100,Kondhwa,70,Snacks
270210,Drive In Road,Ahmedabad,Cake Dengo Cake Shop,500,4.1,100,Gurukul Rod,50,Desserts
270043,Navrangpura,Ahmedabad,Little French House - Bakery & Cafe,500,4.2,100,Navrangpura,44,Snacks
246835,Egmore,Chennai,China Town,500,4.5,100,Egmore,37,Chinese
233248,Matunga,Mumbai,Breakfast Bistro,500,4,100,Matunga Wadala,58,American
233051,Abids,Hyderabad,Behrouz Biryani,500,3.8,100,Abids,36,Biryani
230976,Indiranagar,Bangalore,The Biryani Experiment,500,3.9,100,Indiranagar,52,Biryani
229279,Erandwane,Pune,Behrouz Biryani,500,4.2,100,Erandwane,45,Biryani
224427,Purasaiwakkam,Chennai,Behrouz Biryani,500,4.2,100,Purasaiwakkam,48,Biryani
193541,Adajan Patiya,Surat,Behrouz Biryani,500,4.4,100,Nr Navyug College Rander Road,51,Biryani
165286,Baranagar,Kolkata,Dhaka Biryani House,500,4.1,100,North Dumdum,64,Biryani
153046,Himayatnagar,Hyderabad,Huber & Holly,500,4.2,100,Himayath Nagar,28,Pizzas
137675,Koregaon Park,Pune,Huber & Holly,500,4.6,100,Koregaon Park,45,Desserts
135887,Dhankawadi,Pune,New Arabian Grills,500,4,100,Bharti Vihar,69,Arabian
108561,Powai,Mumbai,Temptationz Cakes & More,500,3.9,100,Powai,59,Desserts
99297,Paldi,Ahmedabad,Pickmeal,500,4.2,100,Ellisbridge,28,Indian
93430,Adajan,Surat,Veera'S Kitchen,500,4.2,100,Opp Income Tax Office,48,Biryani
90466,Andheri East,Mumbai,Gluttony,500,4,100,Marol,56,Snacks
83839,Ballygunge,Kolkata,Cocoa Bakery- Ballygunge,500,4.5,100,Dr Amiya Bose Sarani Road,52,Desserts
67652,Kalighat,Kolkata,Chilly Culture,500,4.3,100,Southern Avenue,74,Chinese
66509,Santacruz East,Mumbai,Thotrin Cafe,500,4.4,100,Santacruz East,39,Indian
61597,Seshadripuram,Bangalore,Sagar Restaurant,500,4.3,100,Majestic,54,Chinese
55531,Jayanagar,Bangalore,Andhra Ruchulu,500,4.2,100,3Rd Block,47,Andhra
52533,Karve Nagar,Pune,Fish Land,500,3.9,100,Kothrud,58,Seafood
52463,Shivaji Nagar,Bangalore,Utse Kitchen,500,4.2,100,Commercial Street,51,Chinese
52368,Wadgaon Sheri,Pune,Burger 11,500,4.5,100,Wadgaon Sheri,72,American
51329,Ballygunge,Kolkata,Minihut,500,4.6,100,Ballygunge,69,Chinese
50148,University Area,Ahmedabad,Upper Crust,500,4.3,100,Navrangpura,44,Indian
48146,Andheri East,Mumbai,Eva'S Pizza,500,4,100,Marol,50,Pizzas
46127,Kalighat,Kolkata,Taste-Ride,500,3.9,100,Kavi Bharati Sarani,75,Chinese
38467,Sastri Nager,Chennai,Madras Biriyani,500,3.9,100,Vysarpadi,53,Biryani
37739,Kondhwa,Pune,Jashn,500,4,100,Salunkhe Vihar Road,66,Indian
37684,Ellisbridge,Ahmedabad,Behrouz Biryani,500,4.2,100,Panchvati Ellis Bridge,33,Biryani
37352,Lal Bazar,Kolkata,The Bhoj Company,500,4.3,100,Near Bbd Bagh Bus Stand,49,Bengali
31017,Kothrud,Pune,La Gustosa,500,4.2,100,Kothrud,54,Italian
23548,Chembur,Mumbai,Lucky Restaurant (Chembur),500,4.3,100,Sion Trombay Road  Diamond Garden Chembur,49,Biryani
21921,Beleghata,Kolkata,Dinner House,500,4.4,100,Near Beleghata Police Station,57,Indian
20513,Shobhabazar,Kolkata,Fusion,500,4.6,100,Near Star Theatre,44,Indian
17906,West Mambalam,Chennai,Chop 'N' Stix,500,4.3,100,Ashok Nagar,77,Chinese
17895,Tiljala,Kolkata,Red Bamboo Shoot Restaurant,500,4.1,100,Near Sd Academy,63,Chinese
17376,Ashok Nagar,Bangalore,Glen'S Bakehouse,500,4.3,100,Lavelle Road,34,Desserts
17155,Chennai,Chennai,Olive And Basil,500,3.8,100,Egmore,37,Chinese
17118,Ashok Nagar,Bangalore,Church Street Social,500,4.2,100,Church Street Road,38,Indian
16640,Santacruz East,Mumbai,Behrouz Biryani,500,4.1,100,Kalina,34,Biryani
16637,Bandra Area,Mumbai,Capital Social,500,4.3,100,Bandra Area,46,Indian
16102,Taltala,Kolkata,Kasturi Restaurant,500,4.1,100,Near New Market,59,Bengali
13506,Thousand Lights,Chennai,Rangi'S,500,4.3,100,Nungumbakkam,53,Chinese
9777,Near Rupbani Cinema,Kolkata,Koshe Kosha-Hatibagan,500,4.4,100,Near Rupbani Cinema,43,Bengali
8751,Kankurgachi,Kolkata,Caafe 360 Degree- Kakurgachi,500,3.9,100,C.I.T. Road,59,Italian
8501,Alwarpet,Chennai,Dhabba Express,500,4,100,Cenotaph Road,62,Punjabi
6723,Deccan Gymkhana,Pune,Spring Onion,500,4.3,100,Bhandarkar Road,39,Chinese
6358,Nandanam,Chennai,Eatalica,500,4.5,100,Ra Puram,69,Italian
5994,Bidhannagar,Kolkata,The Darjeeling,500,4,100,Near City Centre 1,73,Chinese
4841,Karve Nagar,Pune,Cheesiano Pizza,500,3.9,100,Karvenagar,52,Italian
3018,Gariahat,Kolkata,Tero Parbon,500,4.3,100,Purna Das Road Hindustan Park,72,Bengali
2827,Richmond Town,Bangalore,In Wok,500,4.3,100,Richmond,44,Chinese
425514,Umra Jakat,Surat,Natural Ice Cream,150,4.6,100,Umra Jakat,44,Desserts
383786,Kothrud,Pune,New Kalyan Bhel,150,4.4,100,Kothrud,60,Snacks
382460,Himayath Nagar,Hyderabad,Venkateshwara Fast Food,150,3.9,100,Himayath Nagar,27,Indian
335325,Abids,Hyderabad,Natural Ice Cream,150,4.3,100,Abids,33,Desserts
321086,Maninagar,Ahmedabad,Bread Meal - Fast Food Corner,150,3.9,100,Maninagar,46,Pizzas
289548,Malleshwaram,Bangalore,New Agarwal Bhavan,150,4.2,100,Malleshwaram,51,Snacks
286573,Narotam Nagar,Surat,Apsara Ice Creams,150,4.4,100,Adajan,34,Desserts
263962,Navrangpura,Ahmedabad,Apsara Ice Creams,150,4.6,100,Lokhandwala Market,30,Desserts
247275,Santacruz East,Mumbai,Shreenath Sweets Snacks And Farsan,150,4.1,100,Shastri Nagar,34,Desserts
221197,Udhna,Surat,Nv Fastfood,150,4,100,Udhna,26,Fast Food
202836,Santacruz East,Mumbai,Hangout Cakes & More,150,4.2,100,Scruz Bandra East,28,Snacks
174954,Sector 8 Rohini,Delhi,Standard Rabri Faluda And Shakes,150,4.3,100,Sector-8 Pradeep Bhatia Marg,30,Desserts
153962,Naranpura,Ahmedabad,Maharaj Samosa Center,150,3.9,100,Ankur Char Rasta,40,Snacks
146006,Sanjay Nagar,Surat,Hotel Shiv Shakti,150,3.6,100,Sardar Market,49,Punjabi
139468,Bhowanipore,Kolkata,Punjabi Paratha,150,4.4,100,Bhowanipur,60,Indian
132911,Purasaiwakkam,Chennai,Akshaya Veg Restaurant,150,3.9,100,Purasawalkam,45,Indian
129549,Vesu,Surat,Uncle Momos,150,3.4,100,Um Road Vesu,38,Fast Food
129390,Navrangpura,Ahmedabad,Jay Bhavani Vadapav,150,3.8,100,C G Road,36,Fast Food
124728,Feelkhana,Hyderabad,Jashan Juice And Pizza One,150,4.2,100,Begum Bazaar,32,Bengali
114912,Paldi,Ahmedabad,Paldi Juice Corner,150,4.1,100,Paldi,25,Bengali
97272,Shivajinagar,Pune,Ramsar Bakery,150,4.1,100,Shivaji Nagar,27,Desserts
87404,Begampura,Surat,Creamy Heaven,150,4.2,100,Kotsafil Road,29,Desserts
74651,Narotam Nagar,Surat,A One Cold Coco,150,4.1,100,Nr Gujarat Gas Circle,35,Bengali
71172,Gopipura,Surat,A One Coco,150,4.1,100,Bhagatalav,34,Desserts
70946,Erandwane,Pune,Shaukeen - The Complete Paan Shop,150,4.7,100,Erandwane,34,Desserts
70345,Vesu,Surat,Shakes & Scoops Vesu,150,4.3,100,Safal Square Vesu,46,Desserts
61033,Santacruz East,Mumbai,Sai Krupa Bhelpuri House,150,4.2,100,Santacruz (East),46,Snacks
59590,Basavanagudi,Bangalore,South Kitchen,150,4.5,100,Basavanagudi,53,Fast Food
58832,Naranpura,Ahmedabad,The Waffle Co,150,3.2,100,Chandkheda,40,Desserts
58396,Santacruz East,Mumbai,Apsara Ice Creams,150,4.6,100,Cst Road,24,Desserts
53037,Dhankawadi,Pune,Raju Uncle'S Chole Bhature,150,4.1,100,Katraj,65,Punjabi
51056,Pitam Pura,Delhi,Singhs Vada Pav,150,4.2,100,Opposite M2K Cinema,49,Fast Food
50236,Periyamet,Chennai,Bombay Kulfi,150,4.6,100,Vepery,28,Desserts
37953,Navrangpura,Ahmedabad,Natural Ice Cream,150,4.8,100,Shree Krishna Centre Near Mithakhali Six Road,30,Desserts
37107,Taltala,Kolkata,Natural Ice Cream,150,4.8,100,Park Street,43,Desserts
32443,Shivajinagar,Pune,Natural Ice Cream,150,4.7,100,Opp. Tata Home Finance,28,Desserts
29673,Ashok Nagar,Bangalore,Natural Ice Cream,150,4.7,100,Near Sbi,31,Desserts
27812,Santacruz East,Mumbai,Natural Ice Cream,150,4.7,100,Kalina Market Santacruz East,27,Desserts
27598,Bidhannagar,Kolkata,Chat Hut - Swimming Pool,150,4.3,100,Near Swimming Pool,67,Fast Food
27280,Sadashiv Peth,Pune,Pandurang Bhel,150,4.6,100,Sadashiv Peth,36,Fast Food
26497,Ballygunge,Kolkata,Nepal Sweets,150,4.6,100,Opposite Rameshwara Apartments,49,Snacks
25900,Bidhannagar,Kolkata,Chowrasia Chaats,150,3.9,100,Besides Carnival/Broadway Mall,55,Fast Food
23590,Shalimar Bagh,Delhi,Fingerlickerz Bombaywala (Shalimar Bagh),150,4.2,100,Bharat Nagar,63,Fast Food
18362,Bhowanipore,Kolkata,Juicy Fresh,150,4.6,100,Near Forum Mall,49,Bengali
17368,Anna Nagar,Chennai,Nandhiniee Sweets,150,4.4,100,Anna Nagar West,58,Snacks
9434,Adarsh Nagar,Hyderabad,Sri Narsing Bhelpuri & Pav Bhaji (Himayathnagar),150,4.1,100,Hyderabad Nursing Home Lane,35,Snacks
9259,Chennai,Chennai,Nungambakkam Chaat Corner,150,4.1,100,Nungambakkam,47,Snacks
6581,Somajiguda,Hyderabad,Jai Durga Maa Vaishno Dhabha,150,4.1,100,Somajiguda,55,Punjabi
3502,Deccan Gymkhana,Pune,Flavours Street,150,4.2,100,Fergusson College Road,34,Fast Food
407056,South Kolkata,Kolkata,Nusrats,150,4.7,100,South Kolkata,70,Biryani
380756,Basavanagudi,Bangalore,Gama Gama Hotel,150,4.4,100,Basavanagudi,55,Fast Food
375985,Narotam Nagar,Surat,Food Adda,150,4,100,Adajan,46,Pizzas
372562,Kasba,Kolkata,Gupta Brother And Sisters,150,4.3,100,Ruby Area,74,Bengali
355673,Perambur,Chennai,Guru Baba Store,150,4.3,100,Ragava Street,52,Snacks
341393,Taltala,Kolkata,Ebowl,150,4.3,100,Central Kolkata,45,Indian
340723,Dum Dum,Kolkata,Mou Delicious Kitchen,150,4,100,Dumdum,90,Indian
323161,Shenoy Nagar,Chennai,Just 79/- Only,150,3.9,100,Annanagar,52,Chinese
287952,Kothapet,Hyderabad,Gv'S Hotel Godavari,150,4.3,100,Kothapet & Dilsukhnagar,57,Indian
284638,Bidhannagar,Kolkata,Dariole,150,4.4,100,Sector 1,60,Snacks
253955,Anna Nagar,Chennai,Curry Box,150,4.3,100,Annanagar,69,Indian
213645,Erandwane,Pune,Cupcake Bliss Cake & Desserts,150,4.1,100,Kothrud,51,Snacks
189689,Tollygunge,Kolkata,Food Point,150,3.4,100,Jadavpur Zone,93,Biryani
179337,Moghalpura,Hyderabad,Chinese Hut Fast Food,150,3.6,100,Charminar,45,Chinese
177553,Tarnaka,Hyderabad,Rs Fast Food Center,150,3.8,100,Nacharam Main Road,63,Chinese
159913,Kilpauk,Chennai,Chai Kings,150,4.5,100,Kilpauk,38,Bengali
155090,Sector 1 Rohini,Delhi,Guruh Cakes (100% Veg),150,3.7,100,Sector-1,28,Snacks
146866,Entally,Kolkata,Chokherkhida,150,4.3,100,Entally,41,Fast Food
141698,Ayanavaram,Chennai,Arabian Grills,150,3.6,100,Aynavaram,50,Chinese
128468,Elgin,Kolkata,Dariole,150,4.7,100,Theatre Road,48,Desserts
115089,Bidhannagar,Kolkata,New Simla Restaurant,150,3.9,100,Saltlake Sector-Iv,52,Biryani
114637,Ballygunge,Kolkata,Al Helal Restaurant,150,4.2,100,Lal Majid Beckbagan Road,51,Biryani
90561,New Malakpet,Hyderabad,Lassi Corner Malakpet,150,3.7,100,Behind Super Bazar Bus Stop,33,Bengali
88532,Aliabad,Hyderabad,Al Hashmi Arabian Shawarma & Fast Food,150,3.6,100,Shah Ali Banda Rd,57,Fast Food
84139,T. Nagar,Chennai,Chai Kanth,150,4.1,100,T Nagar,70,Bengali
83041,Kothrud,Pune,Lassi Wassi,150,4.6,100,Kothrud,58,Bengali
49811,Royapettah,Chennai,Hot Breads,150,4.4,100,Triplicane,39,Snacks
45951,Tiretti,Kolkata,Mio Amore - The Cake Shop,150,4.6,100,Beside Central Metro Station Gate,35,Desserts
33237,Somajiguda,Hyderabad,Kathmandu Momo,150,4.4,100,Raj Bhavan Road,59,Fast Food
10549,Bkc,Mumbai,Brijwasi Sweets Original Since 1946,150,4.2,100,Bkc,43,Fast Food
6745,Koti,Hyderabad,Tibbs Frankie,150,4.3,100,Hanuman Tekdi Road,29,Snacks
504,Kodihalli,Bangalore,Kaati Zone Rolls & Wraps,150,4.3,100,Domlur Layout,59,Fast Food
263,Koramangala,Bangalore,Cupcake Noggins - Cakespastries And Desserts,150,4.3,100,4Th Block,57,Desserts
320006,Begumpet,Hyderabad,Retro Junks,150,4.6,50,Somajiguda & Khairtabad,67,Snacks
292974,Abids,Hyderabad,Famous Ice Cream,150,4.3,500,Nampally,24,Desserts
209158,Kavadiguda,Hyderabad,Sri Mohans Chat,150,4.1,50,Nallakunta & Vidyanagar,40,Bengali
166808,Koti,Hyderabad,Lassi Hub,150,4.1,20,Esamiya Bazaar Koti,26,Desserts
113037,Khairtabad,Hyderabad,Us Live Pops,150,4.8,50,Begum Bazaar Main Road,50,American
86889,Hyderabad,Hyderabad,Veggie Chinese,150,4,500,Temple Road,59,Chinese
62669,Himayatnagar,Hyderabad,Apsara Ice Creams,150,4.3,50,Opp Minerva Coffee Shop,33,Desserts
18688,Masab Tank,Hyderabad,Fancy Ice Cream,150,3.9,20,Vijay Nagar Colony,38,Desserts
3363,Koti,Hyderabad,Sri Narsing Bhelpuri & Juice Centre (Bogulkunta),150,4.2,1000,Tilak Road,31,Snacks
423285,Himayath Nagar,Hyderabad,The Shawarma Daddy,150,2.2,50,Himayath Nagar,44,Arabian
367760,Ramgopalpet,Hyderabad,New Sharma Chat House,150,4.2,50,Begumpet,58,Snacks
314746,New Nallakunta,Hyderabad,Sri Siddhartha Tiffins And Meals,150,4.3,1000,Nallakunta & Vidyanagar,35,Bengali
302947,Ameerpet,Hyderabad,Chai Kings,150,4.5,1000,Ameerpet,62,Fast Food
267395,Habsiguda,Hyderabad,R R Fast Food,150,3.2,20,Uppal,53,Chinese
255077,Khairtabad,Hyderabad,Ek Pyali Chai,150,4.2,50,Lakdikapul,36,Bengali
250683,Himayatnagar,Hyderabad,Zomoz-The Momo Company,150,4.3,500,Himayath Nagar,31,Fast Food
211172,Uppal,Hyderabad,Tif In,150,3.5,20,Uppal Beerappagada,73,Snacks
210403,Nampally,Hyderabad,Milan Juice Centre,150,4,1000,Nampally,30,Arabian
202631,Toli Chowki,Hyderabad,Adam Bakers,150,3.9,50,Tolichowki,68,Snacks
181947,Kothapet,Hyderabad,Royal Fast Food,150,4,20,Kothapet & Dilshuknagar,58,Chinese
164289,Shivaji Nagar,Hyderabad,Eagles Pizza,150,4,500,S.P.Road  Secunderabad,63,Pizzas
91408,Toli Chowki,Hyderabad,Mohammed'S Shawarma,150,4,500,Nanal Nagar,55,Arabian
81049,Banjara Hills,Hyderabad,Creamy N Creamy Ice Stone,150,3.8,50,Sufi Chambers Road,53,Desserts
61315,Banjara Hills,Hyderabad,Chai Point,150,4.2,500,Gvk Mall,57,Snacks
55702,New Mallepally,Hyderabad,Al Arabian Shawarma,150,4.2,50,Nampally Station Road,35,Arabian
52419,Himayatnagar,Hyderabad,Roll Zone,150,4.1,50,Urdu Hall Lane,31,Snacks
38678,Banjara Hills,Hyderabad,Royal Tiffin Centre,150,4,1000,Road No -3,66,Indian
27739,Redhills,Hyderabad,Cafe Niloufer Classic,150,4.5,1000,Lakdikapul,35,Snacks
13940,Himayatnagar,Hyderabad,Eagles Pizza,150,3.7,500,Himayathnagar Road,32,Pizzas
8213,Uppal,Hyderabad,Crunchy'S,150,3.8,20,Uppal Ring Road,72,Italian
448359,Vastrapur,Ahmedabad,P Se Pavbhaji,150,4.4,20,Vastrapur,50,Fast Food
430588,Kurla,Mumbai,Jumboking Indian Burger,150,4.1,20,Kurla,38,Fast Food
405127,Koramangala,Bangalore,Hokart - Soori Chaats,150,4.9,20,Koramangala,59,Fast Food
391618,Salt Lake,Kolkata,Gupta Tea,150,4.2,500,Shyambazar,39,Snacks
386983,Perambur,Chennai,Priya Veg Home Foods,150,4.3,20,Perambur,68,Indian
366890,Koramangala,Bangalore,Hokart - Special Hot Momos,150,4.3,50,Koramangala,47,Fast Food
314426,Rohini,Delhi,Natural Ice Cream,150,4.4,50,Sector 8,35,Desserts
285177,Sion,Mumbai,"Poojari Pav	Bhaji",150,4,20,Matunga Wadala,51,Fast Food
277399,Chembur,Mumbai,Dessert Cloud - Chembur,150,4.3,500,Chembur,47,Desserts
235488,Chamrajpet,Bangalore,Sri Sai Cafe,150,4.3,20,Basavanagudi,52,Fast Food
230143,Vasanth Nagar,Bangalore,The Food Corner,150,4.5,20,Starbucks Cbd,38,Chinese
226813,Isanpur,Ahmedabad,Nagar Fast Food,150,4.5,20,Isanpur,48,Fast Food
217351,Athwa,Surat,Santushti Shakes & More,150,4.3,50,Ghod Dod Road,36,Bengali
207963,Vyasarpadi,Chennai,Pranav Chats,150,3.3,20,Perambur,58,Snacks
206481,Kurla,Mumbai,Mojza Moments With Cake,150,4.2,50,Vinoba Bhave Nagar,35,Desserts
203887,Ashok Nagar,Bangalore,Chaatimes,150,4.4,20,Ulsoor,34,Snacks
201131,Santacruz East,Mumbai,Kripa Sagar Pure Veg Restaurant,150,3.6,20,Scruz Bandra East,36,Fast Food
160456,Maninagar,Ahmedabad,New Karnavati Dabeli And Vadapav,150,4.1,20,Maninagar,44,Fast Food
157553,Mylapore,Chennai,Lassi Cream-Citi Centre,150,4,20,Mylapore,63,Desserts
154260,Amroli,Surat,S Kumar Sandwich Amroli,150,4.5,50,Amroli,58,Fast Food
142909,Shalimar Bagh,Delhi,Samose Wale,150,4.1,20,Shalimar Bagh,70,Snacks
130420,Santacruz East,Mumbai,Moussestruck,150,4.7,20,Scruz Bandra East,35,Desserts
129627,Pankaj Nagar,Surat,Bonanza Natural Ice Cream,150,4.4,20,Honey Park Road,49,Desserts
126793,Thousand Lights,Chennai,Apsara Ice Creams,150,4.4,50,Knk Road,38,Desserts
104519,Pankaj Nagar,Surat,Mahalakshya Live Ice Cream & Thick Shakes,150,4.4,500,Palanpur Jakatnaka,50,Desserts
93902,Sanjay Nagar,Surat,Hotel Ashish,150,4,50,Nr Sardar Market,44,Chinese
87329,Parvat Patiya,Surat,Morari Restaurant,150,4.1,50,Puna Patiya,38,Punjabi
78336,Surat,Surat,Cream N Crust,150,4.4,20,Lalgate,38,Desserts
72251,Taltala,Kolkata,What'S Your Flavour?,150,4.8,20,Taltala,49,Desserts
70695,Mahim,Mumbai,Baba Falooda,150,4.4,1000,Mahim,58,Desserts
66091,Parvati,Pune,Kaka Halwai,150,4.2,50,Satara Road,39,Fast Food
64317,Thousand Lights,Chennai,Juice'R Rus,150,4.1,50,Nungambakkam,47,Bengali
52369,Ghatkopar East,Mumbai,Scoop - Premium Italian Ice Cream,150,4.1,50,Ghatkopar E,45,Desserts
48902,Ballygunge,Kolkata,Mithai,150,4.7,1000,Opposite Quest Mall,50,Desserts
45634,Ahmedabad,Ahmedabad,Deepti'S Delicious Homely Food,150,4.5,500,Mithakhali Six Road,28,Indian
39059,Chickpet,Bangalore,South Ruchi'S,150,4,20,Balepet Main Road,47,Chinese
38278,Bidhannagar,Kolkata,Medley - Juicery & Beyond,150,4,50,Salt Lake  Sector V,72,Bengali
37207,Powai,Mumbai,Tender Fresh,150,4.6,20,Chandivali,50,Desserts
30889,Saki Naka,Mumbai,Natural Ice Cream,150,4.4,50,Pheonix Market City,50,Desserts
29348,Indiranagar,Bangalore,Apsara Ice Creams,150,4.5,50,10Th Cross,48,Desserts
23012,Basavanagudi,Bangalore,Hatti Kaapi - Coffee And More,150,4.2,50,Mn Krishna Rao Rd,45,Bengali
15274,Park Street Area,Kolkata,Delights,150,4.4,20,Near St. Xavier'S College Back Gate,49,Chinese
12260,Shyam Bazar,Kolkata,Dimpi Restaurant,150,4.2,1000,Near Five Point Crossing,46,Snacks
2846,Sivanchetti Gardens,Bangalore,Tewari Bros Mithai Shop,150,3.1,20,Dickenson Road,38,Gujarati
426232,Athwa,Surat,Rangila Vadapav And Fast Food,150,3.9,20,Athwa,40,Fast Food
424944,Perambur,Chennai,Thoothukudi Poricha Parotta,150,4.2,20,Perambur,68,Indian
414263,Mahalaxmi Rd,Surat,Luxuria Cakes N Bakes,150,4.1,20,Anand Mahal Road,65,Snacks
405845,Kausar Baugh Nibm Road,Pune,Hyderabadi Biryani House,150,2.2,20,Undri,77,Biryani
404623,Lake Town,Kolkata,Shivohan Kitchen,150,4.6,20,Lake Town,88,Fast Food
401053,Central Kolkata,Kolkata,New Gharib Nawaz Restaurant,150,4.5,50,Central Kolkata,53,Biryani
400823,Rohini,Delhi,Pao Ji Aamchi Mumbai Se,150,3.1,50,Rohini,35,Indian
399133,Indiranagar,Bangalore,S R Biriyani House,150,2.7,20,Indiranagar,53,Biryani
386867,Royapettah,Chennai,90Ml,150,4.3,50,Royapettah,53,Bengali
381671,Rohini,Delhi,Standard Ice Cream(Rohini Sector-6 Ayodhya Chowk Wale),150,4,50,Rohini,25,Fast Food
379251,Malleshwaram,Bangalore,Shawarma21,150,4.3,20,Ln Puram Srirampuram,54,Arabian
379100,Shivaji Nagar,Pune,Rajmandir Ice Cream,150,4,20,Shivaji Nagar,27,Desserts
371795,Adajan,Surat,Urban Chinese -By Urban Punjab,150,3.6,50,Adajan,45,Chinese
370293,Warje,Pune,Woods Only Chinese,150,3.2,20,Warje,65,Chinese
362068,Vishnu Garden,Delhi,Budget Bytes,150,3.9,20,Janakpuri,76,Chinese
361592,Vastrapur,Ahmedabad,Hl Frankie,150,4,500,Vastrapur,44,Fast Food
340180,Powai,Mumbai,Abhi Fast Food,150,3.6,20,Powai,60,Fast Food
329340,Ayanavaram,Chennai,Atho Kadai,150,4.1,50,Kilpauk,44,Fast Food
324222,Basavanagudi,Bangalore,Om Shiva Shakthi Chats Center,150,4.4,50,Basavanagudi,51,Fast Food
312660,Ashok Nagar,Bangalore,Samosa Party,150,4.5,500,Central Bangalore,36,Fast Food
284795,Dum Dum,Kolkata,24*7 Cafe,150,4.3,50,Tamali Apartment,89,Snacks
265890,Villivakkam,Chennai,"Madras	Shawarma",150,4.4,20,Villivakkam,63,Snacks
258140,Erandwane,Pune,Kaati Zone Rolls & Wraps,150,3.8,20,Kothrud,54,Fast Food
239645,Balavinayagar Nagar,Chennai,Mumbai Kulfi,150,4.4,50,Mmda Colony Balavinayagar Nagar,64,Desserts
239629,Kothrud,Pune,Superman Momos,150,3.9,20,Karve Nagar Kothrud,67,Chinese
237488,Chembur,Mumbai,Edesia By Freshmenu,150,4,20,Opp Kanta Apartment,42,Desserts
234747,Vatva,Ahmedabad,Bombay A-One Bhatiyara,150,3.7,50,Isanpur,51,Biryani
228945,Chembur,Mumbai,Khichdi Wala,150,3.9,50,Ng Acharya Marg Opposite Seven Seas,45,Indian
226267,Powai,Mumbai,Chai Point,150,4.4,500,Opp. Nirali Hospital,52,Snacks
212246,Maninagar,Ahmedabad,Bhimsingh Paties,150,4.1,20,Maninagar,37,Fast Food
204007,Andheri East,Mumbai,The Momo Factory,150,3.1,20,Andheri East,55,Chinese
